1591869820.1607149,1,0.6716440916061401
1591869830.1177778,2,0.8284813761711121
1591869840.043324,3,0.8538872003555298
1591869849.9388874,4,0.8630770444869995
1591869859.9089744,5,0.8680706024169922
1591869869.826405,6,0.8729634881019592
1591869879.722246,7,0.8689333200454712
1591869889.68908,8,0.8791704773902893
1591869899.6078844,9,0.8821353316307068
1591869909.4986334,10,0.8801954984664917
1591869919.4484994,11,0.8853228688240051
1591869929.368166,12,0.8785715103149414
1591869939.2596977,13,0.8863018155097961
1591869949.2227824,14,0.8851350545883179
1591869959.1343102,15,0.8838226795196533
1591869969.0208938,16,0.8827374577522278
1591869978.9799578,17,0.8865998387336731
1591869988.8940117,18,0.8891781568527222
1591869998.7774675,19,0.8864520788192749
1591870008.7296615,20,0.8882268667221069
1591870018.6403315,21,0.8886012434959412
1591870028.5284781,22,0.8946411609649658
1591870038.4840791,23,0.8880754709243774
1591870048.4095883,24,0.8885250091552734
1591870058.2921097,25,0.8875751495361328
1591870068.2485332,26,0.8915152549743652
1591870078.1722674,27,0.8829827904701233
1591870088.0603242,28,0.890149712562561
1591870098.0181913,29,0.8882378339767456
1591870108.4526315,30,0.8857504725456238
