1592037114.2589812,117,1.4366439580917358
1592037114.2758553,127,1.3874025344848633
1592037114.2801535,130,1.3659007549285889
1592037114.2888484,136,1.388708472251892
1592037114.3136516,152,1.3199766874313354
1592037114.3168807,154,1.332162857055664
1592037114.3201818,156,1.3466105461120605
1592037114.3216884,157,1.2846190929412842
1592037114.3248343,159,1.3443801403045654
1592037114.333913,165,1.2709687948226929
1592037114.335457,166,1.3426704406738281
1592037114.3386452,168,1.2902148962020874
1592037114.3525252,177,1.3062189817428589
1592037114.3616107,183,1.29962158203125
1592037114.363259,184,1.2692031860351562
1592037114.364785,185,1.3040167093276978
1592037114.3661962,186,1.292715072631836
1592037114.373761,191,1.2539626359939575
1592037114.3861833,199,1.2911380529403687
1592037114.3965096,206,1.236214518547058
1592037114.4084918,214,1.2362844944000244
1592037114.4130356,217,1.215761661529541
1592037114.41452,218,1.1855617761611938
1592037114.4641726,225,1.2696218490600586
1592037114.481193,230,1.2546052932739258
1592037114.4991465,238,1.2781407833099365
1592037114.5036175,241,1.2452882528305054
1592037114.5055816,242,1.2560728788375854
1592037114.5254161,251,1.2078287601470947
1592037114.5302637,253,1.1511675119400024
1592037114.5319562,254,1.2427071332931519
1592037114.5494823,262,1.180050015449524
1592037114.5621552,267,1.15961754322052
1592037114.570304,270,1.241398811340332
1592037114.5947685,279,1.1875605583190918
1592037114.5965602,280,1.0947283506393433
1592037114.605422,283,1.1214604377746582
1592037114.6208014,289,1.23063325881958
1592037114.6232195,290,1.2636184692382812
1592037114.6344953,295,1.2594767808914185
1592037114.6409733,297,1.1772656440734863
1592037114.6443021,298,1.0805357694625854
1592037114.6513312,302,1.2358896732330322
1592037114.6562278,303,1.167020559310913
1592037114.6744814,310,1.2292513847351074
1592037114.695297,318,1.0885263681411743
1592037114.6971889,319,1.234714388847351
1592037114.6991768,320,1.1638157367706299
1592037114.7100341,324,1.1333199739456177
1592037114.736306,335,1.2271076440811157
1592037114.784383,341,1.1613655090332031
1592037114.7952833,346,1.1960546970367432
1592037114.8037963,349,1.0670799016952515
1592037114.8302734,361,1.123570203781128
1592037114.8445475,367,1.0353589057922363
1592037114.8558104,372,1.1635210514068604
1592037114.864269,375,1.1789361238479614
1592037114.877112,379,1.1594969034194946
1592037114.8839898,383,1.1800957918167114
1592037114.8895204,385,1.1789757013320923
1592037114.9340405,404,0.9275838136672974
1592037114.947921,409,1.0983425378799438
1592037114.9497502,410,1.1139971017837524
1592037114.964062,415,0.9905548691749573
1592037114.9710355,419,0.9742355942726135
1592037114.9737542,420,1.0714633464813232
1592037114.9798765,422,1.137067437171936
1592037114.998291,430,1.1337863206863403
1592037114.9997323,431,1.1593862771987915
1592037115.013851,437,1.0803271532058716
1592037115.0158186,438,1.1125253438949585
1592037115.0175266,439,1.067126750946045
1592037115.0237339,442,1.0147632360458374
1592037115.0839832,451,1.0298570394515991
1592037115.1071837,459,1.1256964206695557
1592037115.1485837,475,1.1291496753692627
1592037115.16166,479,1.0858224630355835
1592037115.1796064,485,1.1079095602035522
1592037115.1871061,489,1.1502593755722046
1592037115.1908443,491,1.01030695438385
1592037115.2192874,503,1.0551838874816895
1592037115.2207024,504,1.0563172101974487
1592037115.2550602,520,0.9940441846847534
1592037115.2826242,533,1.1025614738464355
1592037115.284323,534,1.1018635034561157
1592037115.287882,536,0.9500792622566223
1592037115.3001204,542,1.0781382322311401
1592037115.3148868,551,0.9946634769439697
1592037115.3181038,553,1.0250275135040283
1592037115.3198245,554,1.168233036994934
1592037115.3247733,557,0.9683864116668701
1592037115.367631,563,1.0231659412384033
1592037115.3852024,572,1.0327188968658447
1592037115.3912704,575,0.9164447784423828
1592037115.3930616,576,1.0076388120651245
1592037115.408948,585,0.9325973987579346
1592037115.410947,586,1.0313692092895508
1592037115.4376752,601,1.05073082447052
1592037115.4411912,603,0.9591836333274841
1592037115.4446278,605,1.0843886137008667
1592037115.470057,619,0.9782520532608032
1592037115.4792395,624,0.9872205853462219
1592037115.4826133,626,1.0974668264389038
1592037115.487272,629,1.050251841545105
1592037115.4998424,637,1.0281498432159424
1592037115.5096004,643,1.0390002727508545
1592037115.5128896,645,0.8152481317520142
1592037115.5174685,648,0.959868311882019
1592037115.5271285,654,1.0444263219833374
1592037115.535398,659,0.9554643034934998
1592037115.5511823,669,0.9731995463371277
1592037115.5544162,671,0.9484556317329407
1592037115.5905259,675,1.0561903715133667
1592037115.592257,676,1.120564341545105
1592037115.6006863,681,0.9199705123901367
1592037115.6147537,685,0.9481013417243958
1592037115.6162395,686,0.9795422554016113
1592037115.6238863,691,1.0070308446884155
1592037115.6268027,693,1.0354483127593994
1592037115.628218,694,0.9954093098640442
1592037115.6311622,696,1.003618836402893
1592037115.634266,698,1.0075567960739136
1592037115.63567,699,1.1891645193099976
1592037115.6432667,704,0.9387916326522827
1592037115.6446989,705,0.9221823811531067
1592037115.6576712,714,1.007764220237732
1592037115.666361,720,0.9971396327018738
1592037115.6692564,722,0.9532875418663025
1592037115.6768286,727,0.9707828760147095
1592037115.6843016,732,0.9611679315567017
1592037115.6873622,734,1.030928373336792
1592037115.704922,746,0.9154966473579407
1592037115.7155457,753,0.8648955225944519
1592037115.7170575,754,1.0614601373672485
1592037115.7199185,756,0.9486114978790283
1592037115.72141,757,0.9781660437583923
1592037115.7229097,758,0.9569616317749023
1592037115.7245266,759,0.8785150647163391
1592037115.7275333,761,0.9935193657875061
1592037115.731996,764,0.9333363175392151
1592037115.737826,768,0.9390861392021179
1592037115.7450519,773,0.99208003282547
1592037115.7493207,776,0.9665356278419495
1592037115.755341,780,0.8506912589073181
1592037115.7606926,783,0.8003482818603516
1592037115.7918904,784,0.9104689955711365
1592037115.795836,786,1.0527429580688477
1592037115.797756,787,1.0359184741973877
1592037115.8034143,790,0.9023715853691101
